input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1441969513.153	216367	4	0	0	q	q	qjrpgt	19.47	628.78	qjrpgt	Random	0	0	1
1441969513.434	216367	4	1	280	j	j	qjrpgt	19.47	628.78	qjrpgt	Random	280	0	1
1441969514.152	216367	4	2	717	r	r	qjrpgt	19.47	628.78	qjrpgt	Random	998	0	1
1441969515.306	216367	4	3	1154	p	p	qjrpgt	19.47	628.78	qjrpgt	Random	2152	0	1
1441969515.431	216367	4	4	125	g	g	qjrpgt	19.47	628.78	qjrpgt	Random	2277	0	1
1441969515.618	216367	4	5	187	t	t	qjrpgt	19.47	628.78	qjrpgt	Random	2464	0	1
1441969516.866	216367	5	0	0	y	y	yadgnv	27	455.77	yadgnv	Random	0	0	1
1441969516.991	216367	5	1	125	a	a	yadgnv	27	455.77	yadgnv	Random	125	0	1
1441969517.24	216367	5	2	249	d	d	yadgnv	27	455.77	yadgnv	Random	374	0	1
1441969518.145	216367	5	3	904	g	g	yadgnv	27	455.77	yadgnv	Random	1279	0	1
1441969518.488	216367	5	4	342	n	n	yadgnv	27	455.77	yadgnv	Random	1621	0	1
1441969518.644	216367	5	5	156	v	v	yadgnv	27	455.77	yadgnv	Random	1778	0	1
1441969520.142	216367	6	0	0	m	m	mkacsn	20.79	498.45	mkacsn	Random	0	0	1
1441969520.516	216367	6	1	374	k	k	mkacsn	20.79	498.45	mkacsn	Random	374	0	1
1441969521.203	216367	6	2	687	a	a	mkacsn	20.79	498.45	mkacsn	Random	1061	0	1
1441969521.515	216367	6	3	312	c	c	mkacsn	20.79	498.45	mkacsn	Random	1373	0	1
1441969522.201	216367	6	4	685	s	s	mkacsn	20.79	498.45	mkacsn	Random	2059	0	1
1441969522.451	216367	6	5	250	n	n	mkacsn	20.79	498.45	mkacsn	Random	2309	0	1
1441969524.728	216367	7	0	0	z	z	zjjrwa	34.96	302.74	zjjrwa	Random	0	0	1
1441969525.228	216367	7	1	500	j	j	zjjrwa	34.96	302.74	zjjrwa	Random	500	0	1
1441969525.352	216367	7	2	124	j	j	zjjrwa	34.96	302.74	zjjrwa	Random	624	0	1
1441969525.633	216367	7	3	280	r	r	zjjrwa	34.96	302.74	zjjrwa	Random	904	0	1
1441969525.914	216367	7	4	281	w	w	zjjrwa	34.96	302.74	zjjrwa	Random	1186	0	1
1441969526.101	216367	7	5	187	a	a	zjjrwa	34.96	302.74	zjjrwa	Random	1373	0	1
1441969528.098	216367	8	0	0	o	o	ophxwt	20.24	630.75	ophxwt	Random	0	0	1
1441969528.316	216367	8	1	217	p	p	ophxwt	20.24	630.75	ophxwt	Random	217	0	1
1441969528.566	216367	8	2	250	h	h	ophxwt	20.24	630.75	ophxwt	Random	467	0	1
1441969529.845	216367	8	3	1279	x	x	ophxwt	20.24	630.75	ophxwt	Random	1746	0	1
1441969530.313	216367	8	4	467	w	w	ophxwt	20.24	630.75	ophxwt	Random	2214	0	1
1441969530.469	216367	8	5	156	t	t	ophxwt	20.24	630.75	ophxwt	Random	2371	0	1
1441969532.31	216367	9	0	0	v	v	varawz	36.64	307.58	varawz	Random	0	0	1
1441969532.528	216367	9	1	218	a	a	varawz	36.64	307.58	varawz	Random	218	0	1
1441969532.653	216367	9	2	125	r	r	varawz	36.64	307.58	varawz	Random	343	0	1
1441969532.778	216367	9	3	125	a	a	varawz	36.64	307.58	varawz	Random	468	0	1
1441969533.34	216367	9	4	561	w	w	varawz	36.64	307.58	varawz	Random	1029	0	1
1441969533.62	216367	9	5	279	z	z	varawz	36.64	307.58	varawz	Random	1309	0	1
1441969535.336	216367	10	0	0	o	o	odcdpu	9.27	1870.94	odcdpu	Random	0	0	1
1441969535.68	216367	10	1	344	d	d	odcdpu	9.27	1870.94	odcdpu	Random	344	0	1
1441969535.898	216367	10	2	217	c	c	odcdpu	9.27	1870.94	odcdpu	Random	562	0	1
1441969540.048	216367	10	3	4150	d	d	odcdpu	9.27	1870.94	odcdpu	Random	4712	0	1
1441969540.328	216367	10	4	279	p	p	odcdpu	9.27	1870.94	odcdpu	Random	4992	0	1
1441969540.516	216367	10	5	187	u	u	odcdpu	9.27	1870.94	odcdpu	Random	5180	0	1
1441969543.168	216367	11	0	0	k	k	kn1dk1	19.98	613.59	kn1dk1	Random	0	0	1
1441969543.386	216367	11	1	217	n	n	kn1dk1	19.98	613.59	kn1dk1	Random	217	0	1
1441969544.041	216367	11	2	654	1	1	kn1dk1	19.98	613.59	kn1dk1	Random	872	0	1
1441969545.196	216367	11	3	1155	d	d	kn1dk1	19.98	613.59	kn1dk1	Random	2028	0	1
1441969545.352	216367	11	4	155	k	k	kn1dk1	19.98	613.59	kn1dk1	Random	2184	0	1
1441969545.57	216367	11	5	217	1	1	kn1dk1	19.98	613.59	kn1dk1	Random	2401	0	1
1441969547.192	216367	12	0	0	d	d	dawuva	39.44	247.72	dawuva	Random	0	0	1
1441969547.473	216367	12	1	281	a	a	dawuva	39.44	247.72	dawuva	Random	281	0	1
1441969547.754	216367	12	2	280	w	w	dawuva	39.44	247.72	dawuva	Random	562	0	1
1441969548.035	216367	12	3	281	u	u	dawuva	39.44	247.72	dawuva	Random	843	0	1
1441969548.222	216367	12	4	186	v	v	dawuva	39.44	247.72	dawuva	Random	1029	0	1
1441969548.409	216367	12	5	187	a	a	dawuva	39.44	247.72	dawuva	Random	1217	0	1
1441969550.281	216367	13	0	0	j	j	jkgaqe	16.54	841.57	jkgaqe	Random	0	0	1
1441969550.406	216367	13	1	125	k	k	jkgaqe	16.54	841.57	jkgaqe	Random	125	0	1
1441969552.184	216367	13	2	1778	g	g	jkgaqe	16.54	841.57	jkgaqe	Random	1903	0	1
1441969552.652	216367	13	3	467	a	a	jkgaqe	16.54	841.57	jkgaqe	Random	2371	0	1
1441969552.871	216367	13	4	219	q	q	jkgaqe	16.54	841.57	jkgaqe	Random	2590	0	1
1441969553.183	216367	13	5	312	e	e	jkgaqe	16.54	841.57	jkgaqe	Random	2902	0	1
1441969554.649	216367	14	0	0	v	v	vrutaa	40.47	248.85	vrutaa	Random	0	0	1
1441969554.961	216367	14	1	312	r	r	vrutaa	40.47	248.85	vrutaa	Random	312	0	1
1441969555.304	216367	14	2	342	u	u	vrutaa	40.47	248.85	vrutaa	Random	654	0	1
1441969555.492	216367	14	3	188	t	t	vrutaa	40.47	248.85	vrutaa	Random	843	0	1
1441969555.679	216367	14	4	186	a	a	vrutaa	40.47	248.85	vrutaa	Random	1029	0	1
1441969555.835	216367	14	5	156	a	a	vrutaa	40.47	248.85	vrutaa	Random	1186	0	1
1441969557.426	216367	15	0	0	g	g	gvjbhj	18.76	586.97	gvjbhj	Random	0	0	1
1441969558.3	216367	15	1	873	v	v	gvjbhj	18.76	586.97	gvjbhj	Random	873	0	1
1441969559.142	216367	15	2	842	j	j	gvjbhj	18.76	586.97	gvjbhj	Random	1715	0	1
1441969559.516	216367	15	3	374	b	b	gvjbhj	18.76	586.97	gvjbhj	Random	2089	0	1
1441969559.735	216367	15	4	218	h	h	gvjbhj	18.76	586.97	gvjbhj	Random	2308	0	1
1441969559.984	216367	15	5	249	j	j	gvjbhj	18.76	586.97	gvjbhj	Random	2557	0	1
1441969561.607	216367	16	0	0	o	o	odkfey	38.46	264.67	odkfey	Random	0	0	1
1441969561.763	216367	16	1	155	d	d	odkfey	38.46	264.67	odkfey	Random	155	0	1
1441969562.044	216367	16	2	280	k	k	odkfey	38.46	264.67	odkfey	Random	436	0	1
1441969562.449	216367	16	3	404	f	f	odkfey	38.46	264.67	odkfey	Random	841	0	1
1441969562.636	216367	16	4	187	e	e	odkfey	38.46	264.67	odkfey	Random	1028	0	1
1441969562.855	216367	16	5	219	y	y	odkfey	38.46	264.67	odkfey	Random	1247	0	1
1441969565.226	216367	17	0	0	l	l	lctddy	19.98	457.42	lctddy	Random	0	0	0.75
1441969565.413	216367	17	1	187	c	c	lctddy	19.98	457.42	lctddy	Random	187	0	0.75
1441969565.663	216367	17	2	250	r	r	lctddy	19.98	457.42	lctddy	Random	437	0	0.75
1441969566.661	216367	17	3	997		BackSpace	lctddy	19.98	457.42	lctddy	Random	1434	0	0.75
1441969566.786	216367	17	4	125	t	t	lctddy	19.98	457.42	lctddy	Random	1559	0	0.75
1441969567.348	216367	17	5	562	d	d	lctddy	19.98	457.42	lctddy	Random	2121	0	0.75
1441969567.504	216367	17	6	155	d	d	lctddy	19.98	457.42	lctddy	Random	2277	0	0.75
1441969567.628	216367	17	7	124	y	y	lctddy	19.98	457.42	lctddy	Random	2401	0	0.75
1441969569.438	216367	18	0	0	y	y	ynuyqx	15.86	638.21	ynuyqx	Random	0	0	1
1441969569.875	216367	18	1	437	n	n	ynuyqx	15.86	638.21	ynuyqx	Random	437	0	1
1441969570.811	216367	18	2	936	u	u	ynuyqx	15.86	638.21	ynuyqx	Random	1373	0	1
1441969571.248	216367	18	3	436	y	y	ynuyqx	15.86	638.21	ynuyqx	Random	1809	0	1
1441969571.996	216367	18	4	748	q	q	ynuyqx	15.86	638.21	ynuyqx	Random	2558	0	1
1441969572.464	216367	18	5	467	x	x	ynuyqx	15.86	638.21	ynuyqx	Random	3026	0	1
1441969575.335	216367	19	0	0	j	j	jdlwbu	19.23	628.1	jdlwbu	Random	0	0	1
1441969575.522	216367	19	1	187	d	d	jdlwbu	19.23	628.1	jdlwbu	Random	187	0	1
1441969576.052	216367	19	2	529	l	l	jdlwbu	19.23	628.1	jdlwbu	Random	717	0	1
1441969577.269	216367	19	3	1217	w	w	jdlwbu	19.23	628.1	jdlwbu	Random	1934	0	1
1441969577.644	216367	19	4	375	b	b	jdlwbu	19.23	628.1	jdlwbu	Random	2309	0	1
1441969577.831	216367	19	5	187	u	u	jdlwbu	19.23	628.1	jdlwbu	Random	2496	0	1
1441969580.202	216367	20	0	0	w	w	weqppe	40.47	297.39	weqppe	Random	0	0	1
1441969580.327	216367	20	1	125	e	e	weqppe	40.47	297.39	weqppe	Random	125	0	1
1441969580.514	216367	20	2	187	q	q	weqppe	40.47	297.39	weqppe	Random	312	0	1
1441969581.107	216367	20	3	593	p	p	weqppe	40.47	297.39	weqppe	Random	905	0	1
1441969581.232	216367	20	4	125	p	p	weqppe	40.47	297.39	weqppe	Random	1030	0	1
1441969581.388	216367	20	5	155	e	e	weqppe	40.47	297.39	weqppe	Random	1186	0	1
1441969582.604	216367	21	0	0	o	o	ohrswt	24.42	300.89	ohrswt	Random	0	0	0.75
1441969582.823	216367	21	1	218	h	h	ohrswt	24.42	300.89	ohrswt	Random	218	0	0.75
1441969583.041	216367	21	2	217	r	r	ohrswt	24.42	300.89	ohrswt	Random	436	0	0.75
1441969583.353	216367	21	3	312	s	s	ohrswt	24.42	300.89	ohrswt	Random	748	0	0.75
1441969583.634	216367	21	4	281	w	w	ohrswt	24.42	300.89	ohrswt	Random	1029	0	0.75
1441969583.946	216367	21	5	312	r	r	ohrswt	24.42	300.89	ohrswt	Random	1342	0	0.75
1441969584.445	216367	21	6	498		BackSpace	ohrswt	24.42	300.89	ohrswt	Random	1840	0	0.75
1441969584.57	216367	21	7	125	t	t	ohrswt	24.42	300.89	ohrswt	Random	1965	0	0.75
1441969586.504	216367	22	0	0	z	z	zydfzz	21.98	473.6	zydfzz	Random	0	0	1
1441969586.972	216367	22	1	467	y	y	zydfzz	21.98	473.6	zydfzz	Random	467	0	1
1441969587.628	216367	22	2	656	d	d	zydfzz	21.98	473.6	zydfzz	Random	1124	0	1
1441969587.784	216367	22	3	155	f	f	zydfzz	21.98	473.6	zydfzz	Random	1279	0	1
1441969588.376	216367	22	4	592	z	z	zydfzz	21.98	473.6	zydfzz	Random	1871	0	1
1441969588.688	216367	22	5	312	z	z	zydfzz	21.98	473.6	zydfzz	Random	2184	0	1
1441969590.467	216367	23	0	0	h	h	hyocy	9.38	417.77	hyocy	Random	0	0	0.454545454545455
1441969590.685	216367	23	1	217	y	y	hyocy	9.38	417.77	hyocy	Random	217	0	0.454545454545455
1441969591.153	216367	23	2	468	i	i	hyocy	9.38	417.77	hyocy	Random	686	0	0.454545454545455
1441969591.84	216367	23	3	686		BackSpace	hyocy	9.38	417.77	hyocy	Random	1372	0	0.454545454545455
1441969592.214	216367	23	4	374	o	o	hyocy	9.38	417.77	hyocy	Random	1746	0	0.454545454545455
1441969592.526	216367	23	5	312	c	c	hyocy	9.38	417.77	hyocy	Random	2059	0	0.454545454545455
1441969592.713	216367	23	6	187	h	h	hyocy	9.38	417.77	hyocy	Random	2246	0	0.454545454545455
1441969592.838	216367	23	7	125	y	y	hyocy	9.38	417.77	hyocy	Random	2371	0	0.454545454545455
1441969593.368	216367	23	8	529		BackSpace	hyocy	9.38	417.77	hyocy	Random	2901	0	0.454545454545455
1441969593.836	216367	23	9	467		BackSpace	hyocy	9.38	417.77	hyocy	Random	3368	0	0.454545454545455
1441969594.304	216367	23	10	467	y	y	hyocy	9.38	417.77	hyocy	Random	3836	0	0.454545454545455
1441969596.582	216367	24	0	0	q	q	qslpag	16.91	461.61	qslpag	Random	0	0	0.75
1441969597.081	216367	24	1	499	s	s	qslpag	16.91	461.61	qslpag	Random	499	0	0.75
1441969597.487	216367	24	2	405	k	k	qslpag	16.91	461.61	qslpag	Random	904	0	0.75
1441969598.36	216367	24	3	872		BackSpace	qslpag	16.91	461.61	qslpag	Random	1777	0	0.75
1441969598.735	216367	24	4	375	l	l	qslpag	16.91	461.61	qslpag	Random	2152	0	0.75
1441969599.047	216367	24	5	312	p	p	qslpag	16.91	461.61	qslpag	Random	2464	0	0.75
1441969599.172	216367	24	6	125	a	a	qslpag	16.91	461.61	qslpag	Random	2589	0	0.75
1441969599.421	216367	24	7	249	g	g	qslpag	16.91	461.61	qslpag	Random	2838	0	0.75
1441969600.825	216367	25	0	0	q	q	qwcbcr	11.57	951.64	qwcbcr	Random	0	0	1
1441969602.136	216367	25	1	1310	w	w	qwcbcr	11.57	951.64	qwcbcr	Random	1310	0	1
1441969603.602	216367	25	2	1466	c	c	qwcbcr	11.57	951.64	qwcbcr	Random	2776	0	1
1441969604.039	216367	25	3	437	b	b	qwcbcr	11.57	951.64	qwcbcr	Random	3213	0	1
1441969604.382	216367	25	4	342	c	c	qwcbcr	11.57	951.64	qwcbcr	Random	3556	0	1
1441969604.975	216367	25	5	592	r	r	qwcbcr	11.57	951.64	qwcbcr	Random	4149	0	1
1441969606.878	216367	26	0	0	n	n	nwmxxf	19.47	615.09	nwmxxf	Random	0	0	1
1441969607.065	216367	26	1	187	w	w	nwmxxf	19.47	615.09	nwmxxf	Random	187	0	1
1441969608.095	216367	26	2	1029	m	m	nwmxxf	19.47	615.09	nwmxxf	Random	1217	0	1
1441969608.937	216367	26	3	842	x	x	nwmxxf	19.47	615.09	nwmxxf	Random	2059	0	1
1441969609.093	216367	26	4	155	x	x	nwmxxf	19.47	615.09	nwmxxf	Random	2214	0	1
1441969609.343	216367	26	5	250	f	f	nwmxxf	19.47	615.09	nwmxxf	Random	2464	0	1
1441969610.591	216367	27	0	0	p	p	prtowz	13.49	668.09	prtowz	Random	0	0	0.75
1441969611.153	216367	27	1	562	r	r	prtowz	13.49	668.09	prtowz	Random	562	0	0.75
1441969611.402	216367	27	2	248	t	t	prtowz	13.49	668.09	prtowz	Random	810	0	0.75
1441969611.652	216367	27	3	250	o	o	prtowz	13.49	668.09	prtowz	Random	1060	0	0.75
1441969613.118	216367	27	4	1466	w	w	prtowz	13.49	668.09	prtowz	Random	2526	0	0.75
1441969613.586	216367	27	5	467	z	z	prtowz	13.49	668.09	prtowz	Random	2994	0	0.75
1441969613.586	216367	27	6	0	<	less	prtowz	13.49	668.09	prtowz	Random	2994	0	0.75
1441969614.148	216367	27	7	562		BackSpace	prtowz	13.49	668.09	prtowz	Random	3556	0	0.75
1441969615.708	216367	28	0	0	v	v	vtljjo	26.07	467.67	vtljjo	Random	0	0	1
1441969615.926	216367	28	1	218	t	t	vtljjo	26.07	467.67	vtljjo	Random	218	0	1
1441969616.8	216367	28	2	873	l	l	vtljjo	26.07	467.67	vtljjo	Random	1092	0	1
1441969617.299	216367	28	3	499	j	j	vtljjo	26.07	467.67	vtljjo	Random	1591	0	1
1441969617.455	216367	28	4	155	j	j	vtljjo	26.07	467.67	vtljjo	Random	1746	0	1
1441969617.549	216367	28	5	94	o	o	vtljjo	26.07	467.67	vtljjo	Random	1841	0	1
1441969619.795	216367	29	0	0	k	k	khpzgp	18.76	618.78	khpzgp	Random	0	0	1
1441969619.951	216367	29	1	155	h	h	khpzgp	18.76	618.78	khpzgp	Random	155	0	1
1441969620.762	216367	29	2	811	p	p	khpzgp	18.76	618.78	khpzgp	Random	967	0	1
1441969621.23	216367	29	3	467	z	z	khpzgp	18.76	618.78	khpzgp	Random	1434	0	1
1441969622.229	216367	29	4	999	g	g	khpzgp	18.76	618.78	khpzgp	Random	2434	0	1
1441969622.353	216367	29	5	123	p	p	khpzgp	18.76	618.78	khpzgp	Random	2557	0	1
1441969624.475	216367	30	0	0	p	p	pshegog	36.28	405.8	pshegog	Random	0	0	1
1441969624.631	216367	30	1	156	s	s	pshegog	36.28	405.8	pshegog	Random	156	0	1
1441969624.787	216367	30	2	155	h	h	pshegog	36.28	405.8	pshegog	Random	312	0	1
1441969624.943	216367	30	3	156	e	e	pshegog	36.28	405.8	pshegog	Random	468	0	1
1441969625.879	216367	30	4	935	g	g	pshegog	36.28	405.8	pshegog	Random	1404	0	1
1441969626.066	216367	30	5	187	o	o	pshegog	36.28	405.8	pshegog	Random	1591	0	1
1441969626.129	216367	30	6	62	g	g	pshegog	36.28	405.8	pshegog	Random	1654	0	1
1441969629.061	216367	31	0	0	v	v	vwmbqq	17.68	508.36	vwmbqq	Random	0	0	0.75
1441969629.249	216367	31	1	187	e	e	vwmbqq	17.68	508.36	vwmbqq	Random	187	0	0.75
1441969629.654	216367	31	2	404		BackSpace	vwmbqq	17.68	508.36	vwmbqq	Random	592	0	0.75
1441969629.779	216367	31	3	125	w	w	vwmbqq	17.68	508.36	vwmbqq	Random	717	0	0.75
1441969630.933	216367	31	4	1154	m	m	vwmbqq	17.68	508.36	vwmbqq	Random	1871	0	0.75
1441969631.245	216367	31	5	311	b	b	vwmbqq	17.68	508.36	vwmbqq	Random	2183	0	0.75
1441969631.62	216367	31	6	375	q	q	vwmbqq	17.68	508.36	vwmbqq	Random	2558	0	0.75
1441969631.776	216367	31	7	156	q	q	vwmbqq	17.68	508.36	vwmbqq	Random	2714	0	0.75
1441969633.273	216367	32	0	0	b	b	blpsdt	18.31	538.17	blpsdt	Random	0	0	1
1441969633.804	216367	32	1	530	l	l	blpsdt	18.31	538.17	blpsdt	Random	530	0	1
1441969634.272	216367	32	2	468	p	p	blpsdt	18.31	538.17	blpsdt	Random	999	0	1
1441969634.989	216367	32	3	717	s	s	blpsdt	18.31	538.17	blpsdt	Random	1716	0	1
1441969635.333	216367	32	4	343	d	d	blpsdt	18.31	538.17	blpsdt	Random	2059	0	1
1441969635.894	216367	32	5	561	t	t	blpsdt	18.31	538.17	blpsdt	Random	2621	0	1
1441969637.61	216367	33	0	0	b	b	bsrpqj	22.96	451.16	bsrpqj	Random	0	0	1
1441969637.86	216367	33	1	250	s	s	bsrpqj	22.96	451.16	bsrpqj	Random	250	0	1
1441969638.234	216367	33	2	374	r	r	bsrpqj	22.96	451.16	bsrpqj	Random	624	0	1
1441969638.921	216367	33	3	687	p	p	bsrpqj	22.96	451.16	bsrpqj	Random	1311	0	1
1441969639.451	216367	33	4	529	q	q	bsrpqj	22.96	451.16	bsrpqj	Random	1841	0	1
1441969639.701	216367	33	5	250	j	j	bsrpqj	22.96	451.16	bsrpqj	Random	2091	0	1
1441969641.105	216367	34	0	0	u	u	uchedt	27.97	360.97	uchedt	Random	0	0	1
1441969641.292	216367	34	1	187	c	c	uchedt	27.97	360.97	uchedt	Random	187	0	1
1441969641.604	216367	34	2	312	h	h	uchedt	27.97	360.97	uchedt	Random	499	0	1
1441969641.978	216367	34	3	373	e	e	uchedt	27.97	360.97	uchedt	Random	872	0	1
1441969642.509	216367	34	4	531	d	d	uchedt	27.97	360.97	uchedt	Random	1404	0	1
1441969642.821	216367	34	5	312	t	t	uchedt	27.97	360.97	uchedt	Random	1716	0	1
1441969644.381	216367	35	0	0	k	k	kmrynj	12.51	527.98	kmrynj	Random	0	0	0.6
1441969644.786	216367	35	1	404	m	m	kmrynj	12.51	527.98	kmrynj	Random	404	0	0.6
1441969645.878	216367	35	2	1092	r	r	kmrynj	12.51	527.98	kmrynj	Random	1496	0	0.6
1441969646.097	216367	35	3	218	y	y	kmrynj	12.51	527.98	kmrynj	Random	1715	0	0.6
1441969646.377	216367	35	4	280	b	b	kmrynj	12.51	527.98	kmrynj	Random	1996	0	0.6
1441969646.377	216367	35	5	0	n	n	kmrynj	12.51	527.98	kmrynj	Random	1996	0	0.6
1441969647.033	216367	35	6	655		BackSpace	kmrynj	12.51	527.98	kmrynj	Random	2651	0	0.6
1441969647.157	216367	35	7	124		BackSpace	kmrynj	12.51	527.98	kmrynj	Random	2776	0	0.6
1441969647.594	216367	35	8	437	n	n	kmrynj	12.51	527.98	kmrynj	Random	3213	0	0.6
1441969648.218	216367	35	9	623	j	j	kmrynj	12.51	527.98	kmrynj	Random	3836	0	0.6
1441969649.529	216367	36	0	0	o	o	uogkww	12.61	489.94	uogkww	Random	0	0	0.6
1441969649.997	216367	36	1	467	i	i	uogkww	12.61	489.94	uogkww	Random	467	0	0.6
1441969650.402	216367	36	2	404		BackSpace	uogkww	12.61	489.94	uogkww	Random	872	0	0.6
1441969650.527	216367	36	3	125		BackSpace	uogkww	12.61	489.94	uogkww	Random	997	0	0.6
1441969650.964	216367	36	4	437	u	u	uogkww	12.61	489.94	uogkww	Random	1434	0	0.6
1441969651.182	216367	36	5	217	o	o	uogkww	12.61	489.94	uogkww	Random	1652	0	0.6
1441969651.775	216367	36	6	593	g	g	uogkww	12.61	489.94	uogkww	Random	2246	0	0.6
1441969652.773	216367	36	7	997	k	k	uogkww	12.61	489.94	uogkww	Random	3243	0	0.6
1441969653.148	216367	36	8	375	w	w	uogkww	12.61	489.94	uogkww	Random	3618	0	0.6
1441969653.335	216367	36	9	187	w	w	uogkww	12.61	489.94	uogkww	Random	3805	0	0.6
1441969655.176	216367	37	0	0	n	n	bnadtv	18.31	411.21	bnadtv	Random	0	0	0.75
1441969655.737	216367	37	1	560		BackSpace	bnadtv	18.31	411.21	bnadtv	Random	560	0	0.75
1441969656.299	216367	37	2	562	b	b	bnadtv	18.31	411.21	bnadtv	Random	1122	0	0.75
1441969656.736	216367	37	3	437	n	n	bnadtv	18.31	411.21	bnadtv	Random	1559	0	0.75
1441969656.861	216367	37	4	125	a	a	bnadtv	18.31	411.21	bnadtv	Random	1684	0	0.75
1441969657.048	216367	37	5	187	d	d	bnadtv	18.31	411.21	bnadtv	Random	1871	0	0.75
1441969657.547	216367	37	6	498	t	t	bnadtv	18.31	411.21	bnadtv	Random	2370	0	0.75
1441969657.797	216367	37	7	250	v	v	bnadtv	18.31	411.21	bnadtv	Random	2620	0	0.75
1441969659.731	216367	38	0	0	j	j	jflurm	22.29	457.13	jflurm	Random	0	0	1
1441969660.168	216367	38	1	437	f	f	jflurm	22.29	457.13	jflurm	Random	437	0	1
1441969660.823	216367	38	2	654	l	l	jflurm	22.29	457.13	jflurm	Random	1092	0	1
1441969661.197	216367	38	3	374	u	u	jflurm	22.29	457.13	jflurm	Random	1466	0	1
1441969661.697	216367	38	4	500	r	r	jflurm	22.29	457.13	jflurm	Random	1966	0	1
1441969661.884	216367	38	5	187	m	m	jflurm	22.29	457.13	jflurm	Random	2153	0	1
1441969663.444	216367	39	0	0	d	d	dfzoua	38.46	272.75	dfzoua	Random	0	0	1
1441969663.6	216367	39	1	155	f	f	dfzoua	38.46	272.75	dfzoua	Random	155	0	1
1441969663.912	216367	39	2	312	z	z	dfzoua	38.46	272.75	dfzoua	Random	467	0	1
1441969664.099	216367	39	3	187	o	o	dfzoua	38.46	272.75	dfzoua	Random	654	0	1
