input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1439543987.335	267678	0	35	156	m	m	Voin palata lctddy aikaisemmin.	35.94	334.58	Voin palata lctddy aikaisemmin.	Mix	9360	0	0.775
1439543987.491	267678	0	36	155	m	m	Voin palata lctddy aikaisemmin.	35.94	334.58	Voin palata lctddy aikaisemmin.	Mix	9516	0	0.775
1439543987.616	267678	0	37	125	i	i	Voin palata lctddy aikaisemmin.	35.94	334.58	Voin palata lctddy aikaisemmin.	Mix	9641	0	0.775
1439543987.741	267678	0	38	125	n	n	Voin palata lctddy aikaisemmin.	35.94	334.58	Voin palata lctddy aikaisemmin.	Mix	9766	0	0.775
1439543987.991	267678	0	39	250	.	period	Voin palata lctddy aikaisemmin.	35.94	334.58	Voin palata lctddy aikaisemmin.	Mix	10016	0	0.775
1439543989.488	267678	1	0	0	Shift_L	Shift_L	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	0	0	0.690909090909091
1439543989.707	267678	1	1	219	T	T	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	219	0	0.690909090909091
1439543989.925	267678	1	2	217	o	o	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	437	0	0.690909090909091
1439543990.112	267678	1	3	187	r	r	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	624	0	0.690909090909091
1439543990.424	267678	1	4	312	t	t	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	936	0	0.690909090909091
1439543990.923	267678	1	5	499		BackSpace	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	1435	0	0.690909090909091
1439543991.298	267678	1	6	375	s	s	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	1810	0	0.690909090909091
1439543991.454	267678	1	7	155	t	t	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	1966	0	0.690909090909091
1439543991.579	267678	1	8	125	a	a	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	2091	0	0.690909090909091
1439543991.859	267678	1	9	279	i	i	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	2371	0	0.690909090909091
1439543992.109	267678	1	10	250	_	space	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	2621	0	0.690909090909091
1439543992.234	267678	1	11	125	s	s	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	2746	0	0.690909090909091
1439543992.608	267678	1	12	374	p	p	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	3120	0	0.690909090909091
1439543993.263	267678	1	13	654		BackSpace	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	3775	0	0.690909090909091
1439543993.638	267678	1	14	375	o	o	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	4150	0	0.690909090909091
