input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1440066505.647	287951	4	5	218	q	q	vwmbqq	9.32	1119.02	vwmbqq	Random	5148	0	1
1440066507.956	287951	5	0	0	j	j	jaolwh	9.21	1206.22	jaolwh	Random	0	0	1
1440066508.299	287951	5	1	342	a	a	jaolwh	9.21	1206.22	jaolwh	Random	342	0	1
1440066509.61	287951	5	2	1310	o	o	jaolwh	9.21	1206.22	jaolwh	Random	1653	0	1
1440066511.544	287951	5	3	1934	l	l	jaolwh	9.21	1206.22	jaolwh	Random	3587	0	1
1440066511.919	287951	5	4	375	w	w	jaolwh	9.21	1206.22	jaolwh	Random	3962	0	1
1440066513.167	287951	5	5	1248	h	h	jaolwh	9.21	1206.22	jaolwh	Random	5210	0	1
1440066516.099	287951	6	0	0	j	j	jflurm	10.76	985.39	jflurm	Random	0	0	1
1440066516.911	287951	6	1	812	f	f	jflurm	10.76	985.39	jflurm	Random	812	0	1
1440066518.003	287951	6	2	1092	l	l	jflurm	10.76	985.39	jflurm	Random	1904	0	1
1440066519.594	287951	6	3	1591	u	u	jflurm	10.76	985.39	jflurm	Random	3495	0	1
1440066520.031	287951	6	4	436	r	r	jflurm	10.76	985.39	jflurm	Random	3931	0	1
1440066520.561	287951	6	5	530	m	m	jflurm	10.76	985.39	jflurm	Random	4462	0	1
1440066523.556	287951	7	0	0	w	w	weqppe	15.38	731.06	weqppe	Random	0	0	1
1440066523.837	287951	7	1	280	e	e	weqppe	15.38	731.06	weqppe	Random	280	0	1
1440066525.054	287951	7	2	1217	q	q	weqppe	15.38	731.06	weqppe	Random	1497	0	1
1440066525.927	287951	7	3	873	p	p	weqppe	15.38	731.06	weqppe	Random	2371	0	1
1440066526.115	287951	7	4	187	p	p	weqppe	15.38	731.06	weqppe	Random	2559	0	1
1440066526.676	287951	7	5	561	e	e	weqppe	15.38	731.06	weqppe	Random	3120	0	1
1440066529.484	287951	8	0	0	b	b	bnadtv	12.93	878.59	bnadtv	Random	0	0	1
1440066529.734	287951	8	1	250	n	n	bnadtv	12.93	878.59	bnadtv	Random	250	0	1
1440066530.514	287951	8	2	779	a	a	bnadtv	12.93	878.59	bnadtv	Random	1029	0	1
1440066532.074	287951	8	3	1559	d	d	bnadtv	12.93	878.59	bnadtv	Random	2589	0	1
1440066532.386	287951	8	4	312	t	t	bnadtv	12.93	878.59	bnadtv	Random	2901	0	1
1440066533.197	287951	8	5	811	v	v	bnadtv	12.93	878.59	bnadtv	Random	3713	0	1
1440066535.724	287951	9	0	0	z	z	zydfzz	9.5	1158.73	zydfzz	Random	0	0	1
1440066536.192	287951	9	1	467	y	y	zydfzz	9.5	1158.73	zydfzz	Random	467	0	1
1440066537.877	287951	9	2	1685	d	d	zydfzz	9.5	1158.73	zydfzz	Random	2153	0	1
1440066539.281	287951	9	3	1403	f	f	zydfzz	9.5	1158.73	zydfzz	Random	3556	0	1
1440066540.56	287951	9	4	1279	z	z	zydfzz	9.5	1158.73	zydfzz	Random	4835	0	1
1440066540.779	287951	9	5	219	z	z	zydfzz	9.5	1158.73	zydfzz	Random	5055	0	1
1440066543.181	287951	10	0	0	o	o	odkfey	12.82	841.1	odkfey	Random	0	0	1
1440066543.68	287951	10	1	499	d	d	odkfey	12.82	841.1	odkfey	Random	499	0	1
1440066544.585	287951	10	2	904	k	k	odkfey	12.82	841.1	odkfey	Random	1404	0	1
1440066546.02	287951	10	3	1434	f	f	odkfey	12.82	841.1	odkfey	Random	2838	0	1
1440066546.488	287951	10	4	467	e	e	odkfey	12.82	841.1	odkfey	Random	3306	0	1
1440066546.925	287951	10	5	437	y	y	odkfey	12.82	841.1	odkfey	Random	3743	0	1
1440066550.326	287951	11	0	0	b	b	blpsdt	10.19	1132.04	blpsdt	Random	0	0	1
1440066550.919	287951	11	1	592	l	l	blpsdt	10.19	1132.04	blpsdt	Random	592	0	1
1440066552.042	287951	11	2	1123	p	p	blpsdt	10.19	1132.04	blpsdt	Random	1716	0	1
1440066552.853	287951	11	3	810	s	s	blpsdt	10.19	1132.04	blpsdt	Random	2526	0	1
1440066554.881	287951	11	4	2028	d	d	blpsdt	10.19	1132.04	blpsdt	Random	4555	0	1
1440066555.037	287951	11	5	155	t	t	blpsdt	10.19	1132.04	blpsdt	Random	4710	0	1
1440066557.876	287951	12	0	0	q	q	qjrpgt	13.04	826.75	qjrpgt	Random	0	0	1
1440066558.375	287951	12	1	499	j	j	qjrpgt	13.04	826.75	qjrpgt	Random	499	0	1
1440066559.717	287951	12	2	1342	r	r	qjrpgt	13.04	826.75	qjrpgt	Random	1841	0	1
1440066560.653	287951	12	3	936	p	p	qjrpgt	13.04	826.75	qjrpgt	Random	2777	0	1
1440066561.308	287951	12	4	654	g	g	qjrpgt	13.04	826.75	qjrpgt	Random	3432	0	1
1440066561.558	287951	12	5	250	t	t	qjrpgt	13.04	826.75	qjrpgt	Random	3682	0	1
1440066566.55	287951	13	0	0	j	j	jvhslb	12.41	895.32	jvhslb	Random	0	0	1
1440066566.862	287951	13	1	312	v	v	jvhslb	12.41	895.32	jvhslb	Random	312	0	1
1440066568.484	287951	13	2	1621	h	h	jvhslb	12.41	895.32	jvhslb	Random	1934	0	1
1440066569.108	287951	13	3	624	s	s	jvhslb	12.41	895.32	jvhslb	Random	2558	0	1
1440066569.639	287951	13	4	530	l	l	jvhslb	12.41	895.32	jvhslb	Random	3088	0	1
1440066570.419	287951	13	5	779	b	b	jvhslb	12.41	895.32	jvhslb	Random	3868	0	1
1440066574.756	287951	14	0	0	j	j	jkgaqe	9.5	1232.21	jkgaqe	Random	0	0	1
1440066576.222	287951	14	1	1465	k	k	jkgaqe	9.5	1232.21	jkgaqe	Random	1465	0	1
1440066576.534	287951	14	2	312	g	g	jkgaqe	9.5	1232.21	jkgaqe	Random	1777	0	1
1440066578.656	287951	14	3	2121	a	a	jkgaqe	9.5	1232.21	jkgaqe	Random	3899	0	1
1440066578.936	287951	14	4	280	q	q	jkgaqe	9.5	1232.21	jkgaqe	Random	4180	0	1
1440066579.81	287951	14	5	873	e	e	jkgaqe	9.5	1232.21	jkgaqe	Random	5053	0	1
1440066583.242	287951	15	0	0	m	m	mkacsn	15.86	676.11	mkacsn	Random	0	0	1
1440066583.492	287951	15	1	250	k	k	mkacsn	15.86	676.11	mkacsn	Random	250	0	1
1440066584.552	287951	15	2	1059	a	a	mkacsn	15.86	676.11	mkacsn	Random	1309	0	1
1440066585.395	287951	15	3	842	c	c	mkacsn	15.86	676.11	mkacsn	Random	2152	0	1
1440066585.769	287951	15	4	374	s	s	mkacsn	15.86	676.11	mkacsn	Random	2526	0	1
1440066586.268	287951	15	5	498	n	n	mkacsn	15.86	676.11	mkacsn	Random	3025	0	1
1440066589.732	287951	16	0	0	j	j	jdlwbu	10.61	1072.48	jdlwbu	Random	0	0	1
1440066590.075	287951	16	1	342	d	d	jdlwbu	10.61	1072.48	jdlwbu	Random	342	0	1
1440066591.666	287951	16	2	1590	l	l	jdlwbu	10.61	1072.48	jdlwbu	Random	1933	0	1
1440066592.165	287951	16	3	499	w	w	jdlwbu	10.61	1072.48	jdlwbu	Random	2432	0	1
1440066593.788	287951	16	4	1623	b	b	jdlwbu	10.61	1072.48	jdlwbu	Random	4055	0	1
1440066594.256	287951	16	5	467	u	u	jdlwbu	10.61	1072.48	jdlwbu	Random	4523	0	1
1440066597.376	287951	17	0	0	o	o	ophxwt	11.66	992.07	ophxwt	Random	0	0	1
1440066597.688	287951	17	1	312	p	p	ophxwt	11.66	992.07	ophxwt	Random	312	0	1
1440066599.154	287951	17	2	1466	h	h	ophxwt	11.66	992.07	ophxwt	Random	1778	0	1
1440066600.683	287951	17	3	1529	x	x	ophxwt	11.66	992.07	ophxwt	Random	3307	0	1
1440066601.151	287951	17	4	467	w	w	ophxwt	11.66	992.07	ophxwt	Random	3775	0	1
1440066601.494	287951	17	5	342	t	t	ophxwt	11.66	992.07	ophxwt	Random	4118	0	1
1440066604.208	287951	18	0	0	o	o	ohrswt	9.62	916.78	ohrswt	Random	0	0	0.75
1440066604.614	287951	18	1	406	h	h	ohrswt	9.62	916.78	ohrswt	Random	406	0	0.75
1440066605.3	287951	18	2	685	e	e	ohrswt	9.62	916.78	ohrswt	Random	1092	0	0.75
1440066606.205	287951	18	3	904		BackSpace	ohrswt	9.62	916.78	ohrswt	Random	1996	0	0.75
1440066606.486	287951	18	4	281	r	r	ohrswt	9.62	916.78	ohrswt	Random	2278	0	0.75
1440066608.514	287951	18	5	2027	s	s	ohrswt	9.62	916.78	ohrswt	Random	4305	0	0.75
1440066608.826	287951	18	6	312	w	w	ohrswt	9.62	916.78	ohrswt	Random	4618	0	0.75
1440066609.2	287951	18	7	374	t	t	ohrswt	9.62	916.78	ohrswt	Random	4992	0	0.75
1440066611.79	287951	19	0	0	o	o	oxbcqh	8.41	1363.39	oxbcqh	Random	0	0	1
1440066612.164	287951	19	1	374	x	x	oxbcqh	8.41	1363.39	oxbcqh	Random	374	0	1
1440066614.192	287951	19	2	2027	b	b	oxbcqh	8.41	1363.39	oxbcqh	Random	2401	0	1
1440066616.22	287951	19	3	2028	c	c	oxbcqh	8.41	1363.39	oxbcqh	Random	4430	0	1
1440066617.094	287951	19	4	874	q	q	oxbcqh	8.41	1363.39	oxbcqh	Random	5304	0	1
1440066617.5	287951	19	5	405	h	h	oxbcqh	8.41	1363.39	oxbcqh	Random	5710	0	1
1440066620.651	287951	20	0	0	y	y	yrchgp	9.74	1103.26	yrchgp	Random	0	0	1
1440066621.15	287951	20	1	499	r	r	yrchgp	9.74	1103.26	yrchgp	Random	499	0	1
1440066622.086	287951	20	2	935	c	c	yrchgp	9.74	1103.26	yrchgp	Random	1434	0	1
1440066623.833	287951	20	3	1746	h	h	yrchgp	9.74	1103.26	yrchgp	Random	3181	0	1
1440066625.144	287951	20	4	1311	g	g	yrchgp	9.74	1103.26	yrchgp	Random	4493	0	1
1440066625.58	287951	20	5	435	p	p	yrchgp	9.74	1103.26	yrchgp	Random	4928	0	1
1440066628.919	287951	21	0	0	g	g	gvjbhj	7.36	2140.76	gvjbhj	Random	0	0	1
1440066629.231	287951	21	1	312	v	v	gvjbhj	7.36	2140.76	gvjbhj	Random	312	0	1
1440066630.416	287951	21	2	1184	j	j	gvjbhj	7.36	2140.76	gvjbhj	Random	1496	0	1
1440066635.034	287951	21	3	4618	b	b	gvjbhj	7.36	2140.76	gvjbhj	Random	6115	0	1
1440066635.284	287951	21	4	250	h	h	gvjbhj	7.36	2140.76	gvjbhj	Random	6365	0	1
1440066635.44	287951	21	5	156	j	j	gvjbhj	7.36	2140.76	gvjbhj	Random	6521	0	1
1440066638.996	287951	22	0	0	x	x	xlndns	15.86	715.16	xlndns	Random	0	0	1
1440066639.34	287951	22	1	343	l	l	xlndns	15.86	715.16	xlndns	Random	343	0	1
1440066640.619	287951	22	2	1279	n	n	xlndns	15.86	715.16	xlndns	Random	1622	0	1
1440066641.399	287951	22	3	779	d	d	xlndns	15.86	715.16	xlndns	Random	2402	0	1
1440066641.711	287951	22	4	312	n	n	xlndns	15.86	715.16	xlndns	Random	2714	0	1
1440066642.023	287951	22	5	312	s	s	xlndns	15.86	715.16	xlndns	Random	3026	0	1
1440066645.361	287951	23	0	0	k	k	knldkl	12.41	898.79	knldkl	Random	0	0	1
1440066645.611	287951	23	1	250	n	n	knldkl	12.41	898.79	knldkl	Random	250	0	1
1440066646.984	287951	23	2	1372	l	l	knldkl	12.41	898.79	knldkl	Random	1622	0	1
1440066648.2	287951	23	3	1216	d	d	knldkl	12.41	898.79	knldkl	Random	2838	0	1
1440066648.918	287951	23	4	717	k	k	knldkl	12.41	898.79	knldkl	Random	3556	0	1
1440066649.23	287951	23	5	312	l	l	knldkl	12.41	898.79	knldkl	Random	3868	0	1
1440066651.664	287951	24	0	0	e	e	evvphq	11.23	918.21	evvphq	Random	0	0	1
1440066652.506	287951	24	1	842	v	v	evvphq	11.23	918.21	evvphq	Random	842	0	1
1440066653.005	287951	24	2	499	v	v	evvphq	11.23	918.21	evvphq	Random	1341	0	1
1440066654.222	287951	24	3	1216	p	p	evvphq	11.23	918.21	evvphq	Random	2557	0	1
1440066654.69	287951	24	4	468	h	h	evvphq	11.23	918.21	evvphq	Random	3026	0	1
1440066655.938	287951	24	5	1247	q	q	evvphq	11.23	918.21	evvphq	Random	4273	0	1
1440066659.152	287951	25	0	0	o	o	oahpnh	11.48	922.92	oahpnh	Random	0	0	1
1440066659.37	287951	25	1	217	a	a	oahpnh	11.48	922.92	oahpnh	Random	217	0	1
1440066660.337	287951	25	2	967	h	h	oahpnh	11.48	922.92	oahpnh	Random	1184	0	1
1440066661.273	287951	25	3	936	p	p	oahpnh	11.48	922.92	oahpnh	Random	2121	0	1
1440066661.928	287951	25	4	654	n	n	oahpnh	11.48	922.92	oahpnh	Random	2776	0	1
1440066663.332	287951	25	5	1404	h	h	oahpnh	11.48	922.92	oahpnh	Random	4180	0	1
1440066666.702	287951	26	0	0	k	k	kmrynj	6.69	1445.4	kmrynj	Random	0	0	0.75
1440066667.014	287951	26	1	312	m	m	kmrynj	6.69	1445.4	kmrynj	Random	312	0	0.75
1440066667.7	287951	26	2	686	y	y	kmrynj	6.69	1445.4	kmrynj	Random	998	0	0.75
1440066671.101	287951	26	3	3401		BackSpace	kmrynj	6.69	1445.4	kmrynj	Random	4399	0	0.75
1440066671.912	287951	26	4	810	r	r	kmrynj	6.69	1445.4	kmrynj	Random	5210	0	0.75
1440066673.129	287951	26	5	1217	y	y	kmrynj	6.69	1445.4	kmrynj	Random	6427	0	0.75
1440066673.691	287951	26	6	562	n	n	kmrynj	6.69	1445.4	kmrynj	Random	6989	0	0.75
1440066673.878	287951	26	7	187	j	j	kmrynj	6.69	1445.4	kmrynj	Random	7176	0	0.75
1440066676.031	287951	27	0	0	p	p	pshegog	15.02	822.03	pshegog	Random	0	0	1
1440066676.281	287951	27	1	250	s	s	pshegog	15.02	822.03	pshegog	Random	250	0	1
1440066677.373	287951	27	2	1092	h	h	pshegog	15.02	822.03	pshegog	Random	1342	0	1
1440066678.09	287951	27	3	717	e	e	pshegog	15.02	822.03	pshegog	Random	2059	0	1
1440066679.557	287951	27	4	1467	g	g	pshegog	15.02	822.03	pshegog	Random	3526	0	1
1440066679.9	287951	27	5	343	o	o	pshegog	15.02	822.03	pshegog	Random	3869	0	1
1440066680.025	287951	27	6	125	g	g	pshegog	15.02	822.03	pshegog	Random	3994	0	1
1440066683.238	287951	28	0	0	h	h	hyohcy	5.18	1362.43	hyohcy	Random	0	0	0.6
1440066683.425	287951	28	1	187	y	y	hyohcy	5.18	1362.43	hyohcy	Random	187	0	0.6
1440066684.705	287951	28	2	1279	o	o	hyohcy	5.18	1362.43	hyohcy	Random	1467	0	0.6
1440066686.109	287951	28	3	1404	h	h	hyohcy	5.18	1362.43	hyohcy	Random	2871	0	0.6
1440066686.483	287951	28	4	374	s	s	hyohcy	5.18	1362.43	hyohcy	Random	3245	0	0.6
1440066686.857	287951	28	5	374	y	y	hyohcy	5.18	1362.43	hyohcy	Random	3619	0	0.6
1440066690.04	287951	28	6	3182		BackSpace	hyohcy	5.18	1362.43	hyohcy	Random	6802	0	0.6
1440066691.506	287951	28	7	1466		BackSpace	hyohcy	5.18	1362.43	hyohcy	Random	8268	0	0.6
1440066691.974	287951	28	8	467	c	c	hyohcy	5.18	1362.43	hyohcy	Random	8736	0	0.6
1440066692.505	287951	28	9	531	y	y	hyohcy	5.18	1362.43	hyohcy	Random	9267	0	0.6
1440066695.188	287951	29	0	0	y	y	ynuyqx	6.49	2464.89	ynuyqx	Random	0	0	1
1440066695.656	287951	29	1	467	n	n	ynuyqx	6.49	2464.89	ynuyqx	Random	467	0	1
1440066696.03	287951	29	2	374	u	u	ynuyqx	6.49	2464.89	ynuyqx	Random	842	0	1
1440066701.428	287951	29	3	5398	y	y	ynuyqx	6.49	2464.89	ynuyqx	Random	6240	0	1
1440066701.677	287951	29	4	249	q	q	ynuyqx	6.49	2464.89	ynuyqx	Random	6489	0	1
1440066702.582	287951	29	5	904	x	x	ynuyqx	6.49	2464.89	ynuyqx	Random	7394	0	1
1440066706.295	287951	30	0	0	q	q	qslpag	12.31	848.35	qslpag	Random	0	0	1
1440066707.605	287951	30	1	1309	s	s	qslpag	12.31	848.35	qslpag	Random	1309	0	1
1440066708.167	287951	30	2	562	l	l	qslpag	12.31	848.35	qslpag	Random	1871	0	1
1440066708.604	287951	30	3	437	p	p	qslpag	12.31	848.35	qslpag	Random	2309	0	1
1440066709.165	287951	30	4	560	a	a	qslpag	12.31	848.35	qslpag	Random	2869	0	1
1440066710.195	287951	30	5	1029	g	g	qslpag	12.31	848.35	qslpag	Random	3899	0	1
1440066714.157	287951	31	0	0	v	v	vrphmee	10.34	1307.22	vrphmee	Random	0	0	1
1440066716.685	287951	31	1	2527	r	r	vrphmee	10.34	1307.22	vrphmee	Random	2527	0	1
1440066717.433	287951	31	2	748	p	p	vrphmee	10.34	1307.22	vrphmee	Random	3276	0	1
1440066717.87	287951	31	3	436	h	h	vrphmee	10.34	1307.22	vrphmee	Random	3712	0	1
1440066719.617	287951	31	4	1747	m	m	vrphmee	10.34	1307.22	vrphmee	Random	5460	0	1
1440066719.773	287951	31	5	155	e	e	vrphmee	10.34	1307.22	vrphmee	Random	5615	0	1
1440066719.961	287951	31	6	187	e	e	vrphmee	10.34	1307.22	vrphmee	Random	5803	0	1
1440066721.77	287951	32	0	0	a	a	aekbru	9.38	1212	aekbru	Random	0	0	1
1440066722.082	287951	32	1	312	e	e	aekbru	9.38	1212	aekbru	Random	312	0	1
1440066723.767	287951	32	2	1684	k	k	aekbru	9.38	1212	aekbru	Random	1996	0	1
1440066725.639	287951	32	3	1871	b	b	aekbru	9.38	1212	aekbru	Random	3868	0	1
1440066726.513	287951	32	4	874	r	r	aekbru	9.38	1212	aekbru	Random	4743	0	1
1440066726.887	287951	32	5	374	u	u	aekbru	9.38	1212	aekbru	Random	5117	0	1
1440066730.101	287951	33	0	0	p	p	prtowz	7.22	1411.17	prtowz	Random	0	0	1
1440066730.693	287951	33	1	592	r	r	prtowz	7.22	1411.17	prtowz	Random	592	0	1
1440066731.754	287951	33	2	1060	t	t	prtowz	7.22	1411.17	prtowz	Random	1652	0	1
1440066733.189	287951	33	3	1434	o	o	prtowz	7.22	1411.17	prtowz	Random	3087	0	1
1440066734.749	287951	33	4	1560	w	w	prtowz	7.22	1411.17	prtowz	Random	4648	0	1
1440066736.746	287951	33	5	1996	z	z	prtowz	7.22	1411.17	prtowz	Random	6644	0	1
1440066739.18	287951	34	0	0	v	v	vunbgd	12.82	866.33	vunbgd	Random	0	0	1
1440066739.617	287951	34	1	437	u	u	vunbgd	12.82	866.33	vunbgd	Random	437	0	1
1440066740.053	287951	34	2	435	n	n	vunbgd	12.82	866.33	vunbgd	Random	872	0	1
1440066741.333	287951	34	3	1279	b	b	vunbgd	12.82	866.33	vunbgd	Random	2152	0	1
1440066742.612	287951	34	4	1279	g	g	vunbgd	12.82	866.33	vunbgd	Random	3431	0	1
1440066742.924	287951	34	5	312	d	d	vunbgd	12.82	866.33	vunbgd	Random	3743	0	1
1440066745.701	287951	35	0	0	u	u	uogkww	12.31	916.65	uogkww	Random	0	0	1
1440066745.919	287951	35	1	217	o	o	uogkww	12.31	916.65	uogkww	Random	217	0	1
1440066747.229	287951	35	2	1310	g	g	uogkww	12.31	916.65	uogkww	Random	1528	0	1
1440066748.228	287951	35	3	998	k	k	uogkww	12.31	916.65	uogkww	Random	2526	0	1
1440066749.413	287951	35	4	1185	w	w	uogkww	12.31	916.65	uogkww	Random	3712	0	1
1440066749.601	287951	35	5	187	w	w	uogkww	12.31	916.65	uogkww	Random	3900	0	1
1440066753.282	287951	36	0	0	u	u	uchedt	6.87	1849.83	uchedt	Random	0	0	1
1440066753.75	287951	36	1	467	c	c	uchedt	6.87	1849.83	uchedt	Random	467	0	1
1440066754.374	287951	36	2	624	h	h	uchedt	6.87	1849.83	uchedt	Random	1092	0	1
1440066758.087	287951	36	3	3712	e	e	uchedt	6.87	1849.83	uchedt	Random	4804	0	1
1440066759.585	287951	36	4	1498	d	d	uchedt	6.87	1849.83	uchedt	Random	6302	0	1
1440066760.271	287951	36	5	685	t	t	uchedt	6.87	1849.83	uchedt	Random	6988	0	1
1440066764.92	287951	37	0	0	c	c	cxwxyz	6.23	1805.94	cxwxyz	Random	0	0	1
1440066766.854	287951	37	1	1934	x	x	cxwxyz	6.23	1805.94	cxwxyz	Random	1934	0	1
1440066768.165	287951	37	2	1310	w	w	cxwxyz	6.23	1805.94	cxwxyz	Random	3244	0	1
1440066771.285	287951	37	3	3120	x	x	cxwxyz	6.23	1805.94	cxwxyz	Random	6365	0	1
1440066772.283	287951	37	4	997	y	y	cxwxyz	6.23	1805.94	cxwxyz	Random	7362	0	1
1440066772.626	287951	37	5	342	z	z	cxwxyz	6.23	1805.94	cxwxyz	Random	7705	0	1
1440066775.247	287951	38	0	0	y	y	yadgnv	6.06	2038.22	yadgnv	Random	0	0	1
1440066776.745	287951	38	1	1497	a	a	yadgnv	6.06	2038.22	yadgnv	Random	1497	0	1
1440066777.899	287951	38	2	1154	d	d	yadgnv	6.06	2038.22	yadgnv	Random	2651	0	1
1440066781.955	287951	38	3	4055	g	g	yadgnv	6.06	2038.22	yadgnv	Random	6707	0	1
1440066782.61	287951	38	4	654	n	n	yadgnv	6.06	2038.22	yadgnv	Random	7362	0	1
1440066783.172	287951	38	5	562	v	v	yadgnv	6.06	2038.22	yadgnv	Random	7924	0	1
1440066786.292	287951	39	0	0	d	d	dawuva	13.61	879.33	dawuva	Random	0	0	1
1440066786.635	287951	39	1	342	a	a	dawuva	13.61	879.33	dawuva	Random	342	0	1
1440066788.195	287951	39	2	1559	w	w	dawuva	13.61	879.33	dawuva	Random	1902	0	1
1440066789.256	287951	39	3	1061	u	u	dawuva	13.61	879.33	dawuva	Random	2963	0	1
1440066789.662	287951	39	4	405	v	v	dawuva	13.61	879.33	dawuva	Random	3369	0	1
1440066789.818	287951	39	5	156	a	a	dawuva	13.61	879.33	dawuva	Random	3526	0	1
1440066793.624	287951	40	0	0	l	l	lctddy	16.54	757.3	lctddy	Random	0	0	1
1440066793.811	287951	40	1	187	c	c	lctddy	16.54	757.3	lctddy	Random	187	0	1
1440066795.215	287951	40	2	1403	t	t	lctddy	16.54	757.3	lctddy	Random	1590	0	1
1440066796.089	287951	40	3	874	d	d	lctddy	16.54	757.3	lctddy	Random	2464	0	1
1440066796.276	287951	40	4	187	d	d	lctddy	16.54	757.3	lctddy	Random	2651	0	1
1440066796.526	287951	40	5	250	y	y	lctddy	16.54	757.3	lctddy	Random	2901	0	1
1440066799.49	287951	41	0	0	k	k	khpzgp	7.16	1541.86	khpzgp	Random	0	0	1
1440066799.739	287951	41	1	249	h	h	khpzgp	7.16	1541.86	khpzgp	Random	249	0	1
1440066801.58	287951	41	2	1840	p	p	khpzgp	7.16	1541.86	khpzgp	Random	2089	0	1
1440066803.39	287951	41	3	1810	z	z	khpzgp	7.16	1541.86	khpzgp	Random	3900	0	1
1440066805.574	287951	41	4	2183	g	g	khpzgp	7.16	1541.86	khpzgp	Random	6083	0	1
1440066806.198	287951	41	5	624	p	p	khpzgp	7.16	1541.86	khpzgp	Random	6707	0	1
1440066809.349	287951	42	0	0	v	v	vrutaa	34.19	293.67	vrutaa	Random	0	0	1
1440066809.723	287951	42	1	374	r	r	vrutaa	34.19	293.67	vrutaa	Random	374	0	1
1440066810.098	287951	42	2	375	u	u	vrutaa	34.19	293.67	vrutaa	Random	749	0	1
1440066810.378	287951	42	3	279	t	t	vrutaa	34.19	293.67	vrutaa	Random	1029	0	1
1440066810.534	287951	42	4	155	a	a	vrutaa	34.19	293.67	vrutaa	Random	1184	0	1
1440066810.753	287951	42	5	219	a	a	vrutaa	34.19	293.67	vrutaa	Random	1404	0	1
1440066813.467	287951	43	0	0	v	v	vtljjo	17.28	750	vtljjo	Random	0	0	1
1440066813.717	287951	43	1	250	t	t	vtljjo	17.28	750	vtljjo	Random	250	0	1
1440066815.246	287951	43	2	1529	l	l	vtljjo	17.28	750	vtljjo	Random	1779	0	1
1440066815.807	287951	43	3	560	j	j	vtljjo	17.28	750	vtljjo	Random	2339	0	1
1440066815.994	287951	43	4	187	j	j	vtljjo	17.28	750	vtljjo	Random	2526	0	1
1440066816.244	287951	43	5	250	o	o	vtljjo	17.28	750	vtljjo	Random	2776	0	1
